交易日期,股票代码,股票名称,收盘价,涨跌幅%,换手率%,总成交额(元),龙虎榜卖出额(元),龙虎榜买入额(元),龙虎榜成交额(元),龙虎榜净买入额(元),龙虎榜净买额占比%,龙虎榜成交额占比%,当日流通市值(元),上榜理由
2026-01-09,600838.SH,上海九百,13.51,-2.5253,28.55,1580481126.0,177793909.9,109631900.32,287425810.22,-68162009.58,-4.31,18.19,5415915563.31,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-09,600858.SH,银座股份,6.99,10.0787,12.89,446725840.0,36376419.0,119134521.54,155510940.54,82758102.54,18.53,34.81,3617660722.71,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券
2026-01-09,600869.SH,远东股份,10.56,-3.2967,16.49,4034420277.0,511498875.88,557150202.95,1068649078.83,45651327.07,1.13,26.49,23436364997.76,有价格涨跌幅限制的日价格振幅达到15%的前五只证券
2026-01-09,600879.SH,航天电子,28.69,10.0077,19.36,27883779777.0,2465550641.94,3460283017.54,5925833659.48,994732375.6,3.57,21.25,94656897892.46,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-09,603017.SH,中衡设计,13.3,10.0083,1.73,401096227.0,58803826.0,94684328.7,153488154.7,35880502.7,8.95,38.27,3673330896.9,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-09,603037.SH,凯众股份,17.83,4.6976,14.22,2037024300.0,242775445.31,249078009.09,491853454.4,6302563.78,0.31,24.15,4745312002.64,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-09,603185.SH,弘元绿能,28.69,-9.2089,9.92,1972927842.0,542515724.98,199775798.51,742291523.49,-342739926.47,-17.37,37.62,19481146975.38,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
2026-01-09,603334.SH,丰倍生物,49.06,10.0,32.27,479907241.0,33065958.63,110591653.0,143657611.63,77525694.37,16.15,29.93,1523490989.68,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-09,603598.SH,引力传媒,25.93,10.0127,6.9,2998287129.0,314738271.34,548928497.04,863666768.38,234190225.7,7.81,28.81,6981986997.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-09,603703.SH,盛洋科技,17.18,2.9976,29.63,2158326570.0,200097454.92,236287442.8,436384897.72,36189987.88,1.68,20.22,7129392821.6,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-09,603716.SH,塞力医疗,27.83,4.3886,37.25,2135316579.0,279421458.5,153409653.1,432831111.6,-126011805.4,-5.9,20.27,5849649315.62,有价格涨跌幅限制的日换手率达到20%的前五只证券
2026-01-09,603938.SH,三孚股份,25.28,10.0087,14.75,1485495537.0,132402770.27,92088199.23,224490969.5,-40314571.04,-2.71,15.11,9672747284.16,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
2026-01-09,605288.SH,凯迪股份,107.94,9.9969,3.25,668622095.0,112593702.0,234590278.0,347183980.0,121996576.0,18.25,51.93,7577270561.28,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券
